股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
谷歌-A,GOOGL,2023-01-03,89.185,88.72,90.65,88.12,28131224,2512677776.0,2.88,1.01,0.89,0.47
谷歌-A,GOOGL,2023-01-04,89.95,87.68,90.25,86.871,34854776,3074915376.0,3.81,-1.17,-1.04,0.58
谷歌-A,GOOGL,2023-01-05,87.07,85.8,87.17,85.5,27194375,2353617584.0,1.9,-2.14,-1.88,0.46
谷歌-A,GOOGL,2023-01-06,86.39,86.94,87.29,84.46,41381495,3578089296.0,3.3,1.33,1.14,0.69
谷歌-A,GOOGL,2023-01-09,87.96,87.62,89.65,87.46,29003901,2580357536.0,2.52,0.78,0.68,0.49
谷歌-A,GOOGL,2023-01-10,85.58,88.02,88.27,85.43,30467755,2674820864.0,3.24,0.46,0.4,0.51
谷歌-A,GOOGL,2023-01-11,88.78,91.12,91.2,88.61,26861969,2435821680.0,2.94,3.52,3.1,0.45
谷歌-A,GOOGL,2023-01-12,91.08,90.73,91.47,89.35,30258135,2757828576.0,2.33,-0.43,-0.39,0.51
谷歌-A,GOOGL,2023-01-13,90.45,91.72,91.79,89.73,26329212,2406192608.0,2.27,1.09,0.99,0.44
谷歌-A,GOOGL,2023-01-17,91.66,90.89,91.85,89.65,32602423,2973429024.0,2.4,-0.9,-0.83,0.55
谷歌-A,GOOGL,2023-01-18,91.74,90.72,92.4,90.24,29116691,2663628704.0,2.38,-0.19,-0.17,0.49
谷歌-A,GOOGL,2023-01-19,90.32,92.65,93.205,90.23,37000395,3427463888.0,3.28,2.13,1.93,0.62
谷歌-A,GOOGL,2023-01-20,94.7,97.62,97.9,94.62,63191078,6135916544.0,3.54,5.36,4.97,1.06
谷歌-A,GOOGL,2023-01-23,97.55,99.39,99.64,97.1,40005055,3973347296.0,2.6,1.81,1.77,0.67
谷歌-A,GOOGL,2023-01-24,97.7,97.3,99.21,96.8,33078512,3231770624.0,2.42,-2.1,-2.09,0.55
谷歌-A,GOOGL,2023-01-25,95.17,94.82,95.762,93.36,42329952,4010183184.0,2.47,-2.55,-2.48,0.71
谷歌-A,GOOGL,2023-01-26,96.1,97.12,97.17,94.98,30113974,2916281936.0,2.31,2.43,2.3,0.51
谷歌-A,GOOGL,2023-01-27,96.91,98.97,99.92,96.91,33879753,3363406672.0,3.1,1.9,1.85,0.57
谷歌-A,GOOGL,2023-01-30,97.08,96.54,97.89,95.995,27226198,2646844000.0,1.91,-2.46,-2.43,0.46
谷歌-A,GOOGL,2023-01-31,96.47,98.44,98.48,96.42,29870669,2931284944.0,2.13,1.97,1.9,0.5
谷歌-A,GOOGL,2023-02-01,98.31,100.03,100.79,97.18,35531104,3525015344.0,3.67,1.62,1.59,0.6
谷歌-A,GOOGL,2023-02-02,105.4,107.34,107.45,105.21,69883762,7468082176.0,2.24,7.31,7.31,1.17
谷歌-A,GOOGL,2023-02-03,102.53,104.38,107.41,102.18,65309261,6879347456.0,4.87,-2.76,-2.96,1.1
谷歌-A,GOOGL,2023-02-06,102.0,102.5,103.96,101.48,31999562,3296013024.0,2.38,-1.8,-1.88,0.54
谷歌-A,GOOGL,2023-02-07,102.82,107.24,107.78,102.72,49010230,5178963200.0,4.94,4.62,4.74,0.82
谷歌-A,GOOGL,2023-02-08,101.65,98.97,102.74,97.635,94743515,9453510400.0,4.76,-7.71,-8.27,1.59
谷歌-A,GOOGL,2023-02-09,99.6,94.61,99.63,93.23,119455020,11369849344.0,6.47,-4.41,-4.36,2.01
谷歌-A,GOOGL,2023-02-10,95.05,94.17,96.35,93.85,54980696,5225310976.0,2.64,-0.47,-0.44,0.92
谷歌-A,GOOGL,2023-02-13,94.34,94.21,94.8,93.44,50076120,4731609600.0,1.44,0.04,0.04,0.84
谷歌-A,GOOGL,2023-02-14,94.03,94.28,94.445,91.86,54726120,5130879488.0,2.74,0.07,0.07,0.92
谷歌-A,GOOGL,2023-02-15,94.09,96.54,96.72,93.75,50298481,4830429440.0,3.15,2.4,2.26,0.84
谷歌-A,GOOGL,2023-02-16,94.97,95.11,97.28,94.34,42462618,4091126272.0,3.05,-1.48,-1.43,0.71
谷歌-A,GOOGL,2023-02-17,94.45,93.95,95.16,92.81,34284118,3225638688.0,2.47,-1.22,-1.16,0.58
谷歌-A,GOOGL,2023-02-21,92.6,91.39,92.7,91.32,33629256,3100479040.0,1.47,-2.72,-2.56,0.56
谷歌-A,GOOGL,2023-02-22,91.3,91.25,91.71,90.21,30884017,2829460352.0,1.64,-0.15,-0.14,0.52
谷歌-A,GOOGL,2023-02-23,91.52,90.49,91.54,89.36,41206380,3736969328.0,2.39,-0.83,-0.76,0.69
谷歌-A,GOOGL,2023-02-24,89.04,88.73,89.49,88.175,36585093,3258612064.0,1.45,-1.94,-1.76,0.61
谷歌-A,GOOGL,2023-02-27,89.47,89.47,89.76,88.935,27502302,2468641712.0,0.93,0.83,0.74,0.46
谷歌-A,GOOGL,2023-02-28,88.93,89.66,90.83,88.92,30142039,2723787664.0,2.13,0.21,0.19,0.51
谷歌-A,GOOGL,2023-03-01,89.58,89.96,90.63,89.27,31111225,2810768176.0,1.52,0.33,0.3,0.52
谷歌-A,GOOGL,2023-03-02,89.26,91.6,91.875,89.19,32226229,2933278544.0,2.98,1.82,1.64,0.54
谷歌-A,GOOGL,2023-03-03,92.08,93.25,93.33,92.05,35160105,3282770672.0,1.4,1.8,1.65,0.59
谷歌-A,GOOGL,2023-03-06,93.615,94.73,95.57,93.6,32639313,3107401520.0,2.11,1.59,1.48,0.55
谷歌-A,GOOGL,2023-03-07,94.58,93.46,95.27,93.13,27835476,2625349008.0,2.26,-1.34,-1.27,0.47
谷歌-A,GOOGL,2023-03-08,93.72,93.85,95.555,93.6,34103265,3232322320.0,2.09,0.42,0.39,0.57
谷歌-A,GOOGL,2023-03-09,93.65,91.92,95.13,91.5,28813532,2698399680.0,3.87,-2.06,-1.93,0.48
谷歌-A,GOOGL,2023-03-10,91.77,90.23,92.39,89.995,35941046,3281701952.0,2.61,-1.84,-1.69,0.6
谷歌-A,GOOGL,2023-03-13,89.69,90.71,92.17,89.02,37335573,3416925120.0,3.49,0.53,0.48,0.63
谷歌-A,GOOGL,2023-03-14,92.16,93.57,93.96,92.04,36050214,3374160672.0,2.12,3.15,2.86,0.61
谷歌-A,GOOGL,2023-03-15,92.82,95.71,96.53,92.24,50622050,4825289216.0,4.58,2.29,2.14,0.85
谷歌-A,GOOGL,2023-03-16,95.8,99.92,100.79,95.1,65567656,6530452480.0,5.95,4.4,4.21,1.1
谷歌-A,GOOGL,2023-03-17,99.86,101.22,102.435,99.7,61028547,6189354752.0,2.74,1.3,1.3,1.02
谷歌-A,GOOGL,2023-03-20,99.72,100.82,101.35,99.47,32960440,3327642224.0,1.86,-0.4,-0.4,0.55
谷歌-A,GOOGL,2023-03-21,100.85,104.52,104.7,100.82,42110279,4373608448.0,3.85,3.67,3.7,0.71
谷歌-A,GOOGL,2023-03-22,103.87,102.97,106.19,102.93,43427419,4558565632.0,3.12,-1.48,-1.55,0.73
谷歌-A,GOOGL,2023-03-23,104.66,105.2,105.9,104.06,40797769,4309110784.0,1.79,2.17,2.23,0.68
谷歌-A,GOOGL,2023-03-24,104.59,105.04,105.09,103.44,30411043,3191337728.0,1.57,-0.15,-0.16,0.51
谷歌-A,GOOGL,2023-03-27,104.215,102.06,104.36,101.527,31120864,3208605072.0,2.7,-2.84,-2.98,0.52
谷歌-A,GOOGL,2023-03-28,102.04,100.63,102.05,99.34,32057865,3224490864.0,2.66,-1.4,-1.43,0.54
谷歌-A,GOOGL,2023-03-29,101.88,100.99,102.09,100.25,28779572,2918220288.0,1.83,0.36,0.36,0.48
谷歌-A,GOOGL,2023-03-30,100.51,100.49,100.755,99.38,33086183,3326465840.0,1.36,-0.5,-0.5,0.56
谷歌-A,GOOGL,2023-03-31,100.9,103.33,103.49,100.64,36863369,3796216272.0,2.84,2.83,2.84,0.62
谷歌-A,GOOGL,2023-04-03,101.99,103.96,104.13,101.53,25035399,2591710784.0,2.52,0.61,0.63,0.42
谷歌-A,GOOGL,2023-04-04,103.93,104.32,105.18,103.64,24420079,2558721040.0,1.48,0.35,0.36,0.41
谷歌-A,GOOGL,2023-04-05,105.38,104.07,105.7,103.26,28290503,2954444672.0,2.34,-0.24,-0.25,0.48
谷歌-A,GOOGL,2023-04-06,104.86,108.02,108.77,103.93,48711480,5230172928.0,4.65,3.8,3.95,0.82
谷歌-A,GOOGL,2023-04-10,106.58,106.04,107.19,104.72,27067355,2875568256.0,2.29,-1.83,-1.98,0.46
谷歌-A,GOOGL,2023-04-11,106.15,104.95,106.33,104.28,26311803,2775924416.0,1.93,-1.03,-1.09,0.44
谷歌-A,GOOGL,2023-04-12,106.18,104.24,106.35,103.94,24370274,2561970064.0,2.3,-0.68,-0.71,0.41
谷歌-A,GOOGL,2023-04-13,105.44,107.03,107.09,105.44,24843579,2657269568.0,1.58,2.68,2.79,0.42
谷歌-A,GOOGL,2023-04-14,106.49,108.47,108.54,106.44,26578002,2874074784.0,1.96,1.35,1.44,0.45
谷歌-A,GOOGL,2023-04-17,104.258,105.57,105.76,104.12,37571218,3960181120.0,1.51,-2.67,-2.9,0.63
谷歌-A,GOOGL,2023-04-18,106.09,104.1,106.14,103.67,26596445,2793132544.0,2.34,-1.39,-1.47,0.45
谷歌-A,GOOGL,2023-04-19,103.18,103.78,104.58,102.67,20905684,2176984256.0,1.83,-0.31,-0.32,0.35
谷歌-A,GOOGL,2023-04-20,103.51,104.89,105.85,103.468,27820794,2925464304.0,2.3,1.07,1.11,0.47
谷歌-A,GOOGL,2023-04-21,105.07,105.01,105.6,104.38,25800082,2717868784.0,1.16,0.11,0.12,0.43
谷歌-A,GOOGL,2023-04-24,105.09,105.57,106.23,104.3,23542829,2492923200.0,1.84,0.53,0.56,0.4
谷歌-A,GOOGL,2023-04-25,105.425,103.45,106.29,103.44,46664104,4898712832.0,2.7,-2.01,-2.12,0.79
谷歌-A,GOOGL,2023-04-26,104.52,103.31,105.95,102.23,53347560,5566239232.0,3.6,-0.14,-0.14,0.9
谷歌-A,GOOGL,2023-04-27,104.05,107.19,107.97,103.14,50089187,5364846080.0,4.68,3.76,3.88,0.84
谷歌-A,GOOGL,2023-04-28,106.64,106.94,106.95,104.69,36139847,3853395808.0,2.11,-0.23,-0.25,0.61
谷歌-A,GOOGL,2023-05-01,106.44,106.8,107.59,106.42,26681680,2863608736.0,1.09,-0.13,-0.14,0.45
谷歌-A,GOOGL,2023-05-02,106.74,104.92,106.8,103.31,30997245,3262072576.0,3.27,-1.76,-1.88,0.52
谷歌-A,GOOGL,2023-05-03,105.13,105.01,107.09,104.56,21795405,2308715760.0,2.41,0.09,0.09,0.37
谷歌-A,GOOGL,2023-05-04,105.085,104.29,105.2,103.57,23419506,2454653376.0,1.55,-0.69,-0.72,0.39
谷歌-A,GOOGL,2023-05-05,104.42,105.17,105.48,103.71,26639254,2800344608.0,1.7,0.84,0.88,0.45
谷歌-A,GOOGL,2023-05-08,104.78,107.37,107.56,104.76,26511445,2839895200.0,2.66,2.09,2.2,0.45
谷歌-A,GOOGL,2023-05-09,107.99,106.95,109.75,106.79,36360141,3944678704.0,2.76,-0.39,-0.42,0.61
谷歌-A,GOOGL,2023-05-10,107.57,111.35,112.54,107.53,63153367,6991255040.0,4.68,4.11,4.4,1.06
谷歌-A,GOOGL,2023-05-11,114.995,116.17,117.52,114.01,78900029,9215105280.0,3.15,4.33,4.82,1.33
谷歌-A,GOOGL,2023-05-12,116.28,117.11,117.63,115.71,41102330,4811485440.0,1.65,0.81,0.94,0.69
谷歌-A,GOOGL,2023-05-15,115.71,116.11,118.08,115.61,36266765,4244446592.0,2.11,-0.85,-1.0,0.61
谷歌-A,GOOGL,2023-05-16,116.09,119.11,120.35,116.03,45035558,5374957056.0,3.72,2.58,3.0,0.76
谷歌-A,GOOGL,2023-05-17,119.21,120.44,121.27,118.49,33323588,4009524960.0,2.33,1.12,1.33,0.56
谷歌-A,GOOGL,2023-05-18,120.55,122.43,122.91,120.43,35234233,4310816512.0,2.06,1.65,1.99,0.59
谷歌-A,GOOGL,2023-05-19,123.15,122.36,125.57,121.75,41353445,5101865472.0,3.12,-0.06,-0.07,0.7
谷歌-A,GOOGL,2023-05-22,122.54,124.65,126.03,122.34,35253034,4415145984.0,3.02,1.87,2.29,0.59
谷歌-A,GOOGL,2023-05-23,123.76,122.16,124.225,121.81,34046251,4198710224.0,1.94,-2.0,-2.49,0.57
谷歌-A,GOOGL,2023-05-24,120.72,120.5,121.51,119.46,34182635,4129153120.0,1.68,-1.36,-1.66,0.58
谷歌-A,GOOGL,2023-05-25,124.12,123.08,124.92,121.56,42316986,5232229632.0,2.79,2.14,2.58,0.71
谷歌-A,GOOGL,2023-05-26,122.77,124.21,124.86,122.05,35635937,4435354880.0,2.28,0.92,1.13,0.6
谷歌-A,GOOGL,2023-05-30,125.24,123.27,125.26,121.6,35076658,4334067968.0,2.95,-0.76,-0.94,0.59
谷歌-A,GOOGL,2023-05-31,122.35,122.47,123.66,122.1,37325787,4593087232.0,1.27,-0.65,-0.8,0.63
谷歌-A,GOOGL,2023-06-01,122.415,123.32,124.02,122.22,30772683,3797041216.0,1.47,0.69,0.85,0.52
谷歌-A,GOOGL,2023-06-02,123.59,124.27,125.75,123.36,26980147,3368431104.0,1.94,0.77,0.95,0.45
谷歌-A,GOOGL,2023-06-05,123.61,125.61,127.03,123.44,32305531,4079598080.0,2.89,1.08,1.34,0.54
谷歌-A,GOOGL,2023-06-06,125.61,126.91,127.89,124.96,26638295,3389485584.0,2.33,1.03,1.3,0.45
谷歌-A,GOOGL,2023-06-07,126.57,122.1,128.64,121.72,52538986,6499431424.0,5.45,-3.79,-4.81,0.88
谷歌-A,GOOGL,2023-06-08,121.825,121.74,122.825,120.84,29389167,3592643664.0,1.63,-0.29,-0.36,0.49
谷歌-A,GOOGL,2023-06-09,121.85,121.83,123.355,121.51,23778319,2917263872.0,1.52,0.07,0.09,0.4
谷歌-A,GOOGL,2023-06-12,122.385,123.24,123.65,121.26,28338743,3484290320.0,1.96,1.16,1.41,0.48
谷歌-A,GOOGL,2023-06-13,124.58,123.43,124.76,122.78,22278313,2762425664.0,1.61,0.15,0.19,0.37
谷歌-A,GOOGL,2023-06-14,122.7,123.27,123.65,121.05,30592297,3768277680.0,2.11,-0.13,-0.16,0.51
谷歌-A,GOOGL,2023-06-15,122.74,124.69,125.06,122.0,35246268,4382893312.0,2.48,1.15,1.42,0.59
谷歌-A,GOOGL,2023-06-16,125.53,123.13,125.708,122.88,45535553,5662075648.0,2.27,-1.25,-1.56,0.77
谷歌-A,GOOGL,2023-06-20,122.53,122.7,124.17,121.74,26097492,3212958592.0,1.97,-0.35,-0.43,0.44
谷歌-A,GOOGL,2023-06-21,122.0,120.15,122.26,119.7,30306336,3662955152.0,2.09,-2.08,-2.55,0.51
谷歌-A,GOOGL,2023-06-22,119.6,122.75,122.84,118.43,26952246,3273999632.0,3.67,2.16,2.6,0.45
谷歌-A,GOOGL,2023-06-23,120.98,121.94,122.388,120.66,34913637,4265644256.0,1.41,-0.66,-0.81,0.59
谷歌-A,GOOGL,2023-06-26,120.36,117.94,121.6,117.865,33969897,4060159440.0,3.06,-3.28,-4.0,0.57
谷歌-A,GOOGL,2023-06-27,116.68,117.93,118.68,115.7,39535936,4657820928.0,2.53,-0.01,-0.01,0.67
谷歌-A,GOOGL,2023-06-28,116.69,119.78,119.99,116.45,27091449,3234883088.0,3.0,1.57,1.85,0.46
谷歌-A,GOOGL,2023-06-29,118.84,118.7,119.66,117.895,24090902,2867890288.0,1.47,-0.9,-1.08,0.41
谷歌-A,GOOGL,2023-06-30,119.77,119.3,120.68,119.29,29532241,3549839296.0,1.17,0.51,0.6,0.5
谷歌-A,GOOGL,2023-07-03,118.84,119.5,119.79,118.418,14467850,1734695216.0,1.15,0.17,0.2,0.24
谷歌-A,GOOGL,2023-07-05,118.84,121.35,122.21,118.83,27584809,3356373168.0,2.83,1.55,1.85,0.46
谷歌-A,GOOGL,2023-07-06,119.395,119.71,119.9,118.0,24778801,2963330144.0,1.57,-1.35,-1.64,0.42
谷歌-A,GOOGL,2023-07-07,119.7,119.08,120.65,119.0,21709549,2607358176.0,1.38,-0.53,-0.63,0.37
谷歌-A,GOOGL,2023-07-10,117.9,116.05,117.905,115.735,35315235,4125880544.0,1.82,-2.54,-3.03,0.6
谷歌-A,GOOGL,2023-07-11,115.89,116.74,117.31,114.95,23078782,2697805120.0,2.03,0.59,0.69,0.39
谷歌-A,GOOGL,2023-07-12,118.4,118.53,119.93,118.015,30404409,3623836304.0,1.64,1.53,1.79,0.51
谷歌-A,GOOGL,2023-07-13,120.53,124.14,124.43,120.05,44297915,5481976064.0,3.7,4.73,5.61,0.75
谷歌-A,GOOGL,2023-07-14,124.4,125.02,126.375,123.09,33283076,4175576784.0,2.65,0.71,0.88,0.56
谷歌-A,GOOGL,2023-07-17,125.54,124.25,126.7,123.795,25716215,3215530464.0,2.32,-0.62,-0.77,0.43
谷歌-A,GOOGL,2023-07-18,124.2,123.36,124.28,122.56,26226447,3242596976.0,1.38,-0.72,-0.89,0.44
谷歌-A,GOOGL,2023-07-19,124.2,121.63,124.78,121.4,37224033,4576112896.0,2.74,-1.4,-1.73,0.63
谷歌-A,GOOGL,2023-07-20,121.02,118.8,123.69,117.82,37906763,4560848640.0,4.83,-2.33,-2.83,0.64
谷歌-A,GOOGL,2023-07-21,120.22,119.62,120.59,118.33,71606474,8588616704.0,1.9,0.69,0.82,1.21
谷歌-A,GOOGL,2023-07-24,121.26,121.13,122.6,120.58,29723667,3620081168.0,1.69,1.26,1.51,0.5
谷歌-A,GOOGL,2023-07-25,120.96,121.81,122.745,120.62,52509551,6409379584.0,1.75,0.56,0.68,0.89
谷歌-A,GOOGL,2023-07-26,129.67,128.87,130.58,127.92,61682093,7998521088.0,2.18,5.8,7.06,1.04
谷歌-A,GOOGL,2023-07-27,131.27,129.0,132.84,128.39,44952074,5897680640.0,3.45,0.1,0.13,0.76
谷歌-A,GOOGL,2023-07-28,130.38,132.18,133.34,130.17,36591158,4854861824.0,2.46,2.47,3.18,0.62
谷歌-A,GOOGL,2023-07-31,132.33,132.32,133.125,131.375,28055531,3718919232.0,1.32,0.11,0.14,0.47
谷歌-A,GOOGL,2023-08-01,130.375,131.15,132.23,130.28,23276440,3066799744.0,1.47,-0.88,-1.17,0.39
谷歌-A,GOOGL,2023-08-02,129.05,127.98,129.69,127.16,26273258,3380037632.0,1.93,-2.42,-3.17,0.44
谷歌-A,GOOGL,2023-08-03,127.57,128.05,128.985,127.02,20159528,2591293824.0,1.54,0.05,0.07,0.34
谷歌-A,GOOGL,2023-08-04,128.88,127.71,131.11,127.51,26147158,3381567040.0,2.81,-0.27,-0.34,0.44
谷歌-A,GOOGL,2023-08-07,128.76,131.13,131.21,128.62,22746290,2974286688.0,2.03,2.68,3.42,0.38
谷歌-A,GOOGL,2023-08-08,130.22,131.0,131.11,129.145,23535181,3080723088.0,1.5,-0.1,-0.13,0.4
谷歌-A,GOOGL,2023-08-09,131.26,129.26,131.64,128.6,24912918,3246894144.0,2.32,-1.33,-1.74,0.42
谷歌-A,GOOGL,2023-08-10,130.92,129.29,131.65,129.05,20857754,2721228096.0,2.01,0.02,0.03,0.35
谷歌-A,GOOGL,2023-08-11,128.26,129.16,129.53,127.77,19591080,2531435888.0,1.36,-0.1,-0.13,0.33
谷歌-A,GOOGL,2023-08-14,128.99,130.93,130.97,128.56,24695608,3230556592.0,1.87,1.37,1.77,0.42
谷歌-A,GOOGL,2023-08-15,130.7,129.38,131.02,128.88,19770732,2573313200.0,1.63,-1.18,-1.55,0.33
谷歌-A,GOOGL,2023-08-16,128.3,128.3,129.881,127.465,25216068,3248275328.0,1.87,-0.83,-1.08,0.43
谷歌-A,GOOGL,2023-08-17,129.4,129.52,131.59,128.89,33446280,4360411136.0,2.1,0.95,1.22,0.56
谷歌-A,GOOGL,2023-08-18,128.11,127.06,128.85,125.982,30504769,3886187520.0,2.21,-1.9,-2.46,0.51
谷歌-A,GOOGL,2023-08-21,126.775,127.97,128.325,126.16,25248729,3232413632.0,1.7,0.72,0.91,0.43
谷歌-A,GOOGL,2023-08-22,128.11,128.68,129.878,127.92,22067520,2851978192.0,1.53,0.55,0.71,0.37
谷歌-A,GOOGL,2023-08-23,129.78,131.97,133.01,129.47,27819713,3684104192.0,2.75,2.56,3.29,0.47
谷歌-A,GOOGL,2023-08-24,133.55,129.38,133.85,129.17,28500694,3733876640.0,3.55,-1.96,-2.59,0.48
谷歌-A,GOOGL,2023-08-25,129.14,129.48,130.36,126.85,26762891,3455257120.0,2.71,0.08,0.1,0.45
谷歌-A,GOOGL,2023-08-28,130.91,130.61,132.14,129.74,20543266,2691595600.0,1.85,0.87,1.13,0.35
谷歌-A,GOOGL,2023-08-29,131.84,134.17,136.17,131.84,43075556,5795130880.0,3.32,2.73,3.56,0.73
谷歌-A,GOOGL,2023-08-30,134.38,135.48,135.875,133.67,28315769,3835011136.0,1.64,0.98,1.31,0.48
谷歌-A,GOOGL,2023-08-31,135.61,135.77,137.6,135.39,30053800,4105110016.0,1.63,0.21,0.29,0.51
谷歌-A,GOOGL,2023-09-01,137.055,135.26,137.055,134.45,21543687,2922725600.0,1.92,-0.38,-0.51,0.36
谷歌-A,GOOGL,2023-09-05,135.04,135.37,136.02,134.18,19403112,2630715168.0,1.36,0.08,0.11,0.33
谷歌-A,GOOGL,2023-09-06,135.62,134.06,136.13,133.265,18684534,2516192512.0,2.12,-0.97,-1.31,0.31
谷歌-A,GOOGL,2023-09-07,133.19,134.86,135.18,132.55,18844342,2539258384.0,1.96,0.6,0.8,0.32
谷歌-A,GOOGL,2023-09-08,134.51,135.98,136.26,134.45,23584188,3209333616.0,1.34,0.83,1.12,0.4
谷歌-A,GOOGL,2023-09-11,136.14,136.52,137.08,135.385,20763350,2838835280.0,1.25,0.4,0.54,0.35
谷歌-A,GOOGL,2023-09-12,135.86,134.94,136.47,134.79,18405505,2499072976.0,1.23,-1.16,-1.58,0.31
谷歌-A,GOOGL,2023-09-13,134.69,136.31,136.5,133.75,20749496,2821061440.0,2.04,1.02,1.37,0.35
谷歌-A,GOOGL,2023-09-14,137.2,137.7,138.295,135.84,24750968,3413884880.0,1.8,1.02,1.39,0.42
谷歌-A,GOOGL,2023-09-15,137.58,137.0,138.12,136.08,38919614,5348821248.0,1.48,-0.51,-0.7,0.66
谷歌-A,GOOGL,2023-09-18,136.21,137.81,138.76,136.21,21861346,3023898880.0,1.86,0.59,0.81,0.37
谷歌-A,GOOGL,2023-09-19,137.02,137.64,138.01,136.22,20353653,2801933424.0,1.3,-0.12,-0.17,0.34
谷歌-A,GOOGL,2023-09-20,137.68,133.34,137.68,133.22,29927475,4049291984.0,3.24,-3.12,-4.3,0.5
谷歌-A,GOOGL,2023-09-21,131.04,130.04,131.83,129.67,31503910,4125140272.0,1.62,-2.47,-3.3,0.53
谷歌-A,GOOGL,2023-09-22,130.36,129.85,131.625,129.2,26397337,3452926960.0,1.86,-0.15,-0.19,0.44
谷歌-A,GOOGL,2023-09-25,129.43,130.71,130.77,128.56,20094643,2621611120.0,1.7,0.66,0.86,0.34
谷歌-A,GOOGL,2023-09-26,129.37,128.165,129.965,126.82,25718704,3299922688.0,2.41,-1.95,-2.545,0.43
谷歌-A,GOOGL,2023-09-27,128.17,130.14,130.495,128.17,22746452,2953285504.0,1.81,1.54,1.975,0.38
谷歌-A,GOOGL,2023-09-28,129.44,131.91,132.9,129.39,22513132,2970327968.0,2.7,1.36,1.77,0.38
谷歌-A,GOOGL,2023-09-29,132.88,130.46,133.65,129.96,30859790,4062895424.0,2.8,-1.1,-1.45,0.52
谷歌-A,GOOGL,2023-10-02,130.81,133.77,134.02,130.77,22288038,2972690736.0,2.49,2.54,3.31,0.38
谷歌-A,GOOGL,2023-10-03,133.54,132.03,133.86,131.44,22989401,3050295072.0,1.81,-1.3,-1.74,0.39
谷歌-A,GOOGL,2023-10-04,132.39,134.84,135.17,132.13,26752295,3601604960.0,2.3,2.13,2.81,0.45
谷歌-A,GOOGL,2023-10-05,134.67,134.67,135.09,133.05,19832615,2673647472.0,1.51,-0.13,-0.17,0.33
谷歌-A,GOOGL,2023-10-06,133.61,137.18,137.755,133.61,27597598,3778632992.0,3.08,1.86,2.51,0.47
谷歌-A,GOOGL,2023-10-09,136.54,138.02,138.54,135.21,19278070,2657672032.0,2.43,0.61,0.84,0.33
谷歌-A,GOOGL,2023-10-10,138.1,137.66,139.32,136.93,27786613,3850836784.0,1.73,-0.26,-0.36,0.47
谷歌-A,GOOGL,2023-10-11,138.18,140.15,140.71,138.18,25884303,3630531888.0,1.84,1.81,2.49,0.44
谷歌-A,GOOGL,2023-10-12,140.65,138.57,140.82,137.86,24765537,3460121232.0,2.11,-1.13,-1.58,0.42
谷歌-A,GOOGL,2023-10-13,138.98,136.96,139.6,136.215,23435599,3228907984.0,2.44,-1.16,-1.61,0.4
谷歌-A,GOOGL,2023-10-16,137.77,138.695,139.23,137.59,28501871,3961919328.0,1.2,1.27,1.735,0.48
谷歌-A,GOOGL,2023-10-17,138.23,139.32,139.5,136.78,23515780,3271230160.0,1.96,0.45,0.625,0.4
谷歌-A,GOOGL,2023-10-18,139.045,137.56,140.32,136.98,23374998,3251249888.0,2.4,-1.26,-1.76,0.39
谷歌-A,GOOGL,2023-10-19,138.1,137.35,139.26,136.98,26066011,3607451744.0,1.66,-0.15,-0.21,0.44
谷歌-A,GOOGL,2023-10-20,136.93,135.2,137.47,134.68,26335673,3586014416.0,2.03,-1.57,-2.15,0.45
谷歌-A,GOOGL,2023-10-23,134.64,136.1,137.26,133.55,26317930,3591137440.0,2.74,0.67,0.9,0.44
谷歌-A,GOOGL,2023-10-24,137.43,138.41,138.96,137.02,44814321,6213121024.0,1.43,1.7,2.31,0.76
谷歌-A,GOOGL,2023-10-25,127.76,125.21,127.91,124.67,84366208,10660407296.0,2.34,-9.54,-13.2,1.43
谷歌-A,GOOGL,2023-10-26,122.87,121.88,123.93,120.87,57061140,6993831936.0,2.44,-2.66,-3.33,0.96
谷歌-A,GOOGL,2023-10-27,122.48,121.77,122.91,119.806,44566506,5424956672.0,2.55,-0.09,-0.11,0.75
谷歌-A,GOOGL,2023-10-30,122.81,124.06,125.0,122.35,28940081,3601695440.0,2.18,1.88,2.29,0.49
谷歌-A,GOOGL,2023-10-31,124.66,123.68,124.97,122.285,26292342,3255482304.0,2.16,-0.31,-0.38,0.44
谷歌-A,GOOGL,2023-11-01,123.67,126.05,126.09,123.315,30082438,3777771568.0,2.24,1.92,2.37,0.51
谷歌-A,GOOGL,2023-11-02,128.02,127.09,128.58,126.53,27124647,3462541152.0,1.63,0.83,1.04,0.46
谷歌-A,GOOGL,2023-11-03,127.62,128.7,129.125,127.46,26393109,3403054768.0,1.31,1.27,1.61,0.45
谷歌-A,GOOGL,2023-11-06,128.65,129.85,129.94,128.27,19052740,2472294784.0,1.3,0.89,1.15,0.32
谷歌-A,GOOGL,2023-11-07,130.31,130.57,131.51,129.48,29757276,3901106816.0,1.56,0.55,0.72,0.5
